1 1 1 1 1  0.431744  0.450026  0.498351  0.329938  1.142943 
0 0 0 0 0 -0.231770  0.522580  0.255496  0.922474  0.704686 
1 1 1 1 1  0.378459  0.364147  0.088954 -0.052840  0.714137 
0 0 0 1 1 -0.160213  0.054321  0.473430  0.727832  0.740185 
0 1 1 1 1  0.439128  0.599083  0.153162  0.539999  0.948362 
1 1 0 1 1  0.484687 -0.032619  0.559249  0.799709  0.640514 
1 1 1 1 1 -0.337603 -0.196325  0.202386  0.216550  0.792294 
1 1 1 1 1  0.159699  0.446604  0.328961  0.247772  0.918679 
1 1 1 1 1  0.328575  0.366986  0.670202  1.201104  1.304520 
1 1 1 1 1  0.500197  0.892074  0.487713  0.383368  1.185920 
1 1 1 1 1  0.587895  0.290221  0.448955  0.638772  0.872234 
1 1 1 1 1  0.249989  0.550649  1.023881  0.652114  1.133674 
1 1 1 1 1  0.404503  0.294732  0.913104  1.287471  1.415787 
1 1 1 1 1  0.260094  0.694786  1.025695  1.106017  1.173543 
1 1 1 1 1 -0.229891  0.562544  0.619060  0.797740  1.297965 
1 1 1 0 1  0.272477  0.215325  0.023528 -0.006550  0.307774 
1 0 1 1 1 -0.371132 -0.385542  0.335098  0.658512  0.889522 
0 0 0 0 1  0.432098  0.365032  0.104832  0.188295  0.412987 
1 1 1 1 1 -0.025242  0.159764  0.274316  0.642446  1.319399 
1 1 1 0 1 -0.101138 -0.008723  0.171059  0.173927  0.796614 
1 1 1 1 1  0.258656  0.564327  0.733044  0.267435  0.938805 
1 1 1 1 1  0.499064  0.061864  0.332955  0.887038  1.434324 
1 1 1 1 1 -0.133490 -0.237940  0.245513  0.032510  0.661484 
1 0 1 1 1 -0.059012  0.343181  0.671583  0.711586  0.972834 
1 1 1 1 1 -0.145737 -0.177699  0.589464  0.923292  0.879174 
0 0 0 1 0  0.374778  0.328491  0.037652  0.314612  0.278214 
0 1 1 1 1  0.436125  0.629871  1.037630  0.839560  0.851808 
0 1 1 1 1 -0.314144  0.269415  0.571253  0.390668  0.978555 
1 1 0 1 1  0.165692  0.013382  0.412081  0.951738  0.616461 
0 0 1 0 0 -0.048901  0.006754  0.261954  0.084823  0.416217 
1 1 1 1 1 -0.256577 -0.230756  0.578068  0.206801  1.084551 
0 0 1 0 0 -0.304244 -0.020993  0.179895  0.963894  0.630006 
1 1 1 1 1  0.284454  0.185167  0.483681  0.320562  1.155343 
1 0 1 1 1  0.168777 -0.214953  0.331628  0.265329  0.415325 
1 1 1 1 1 -0.085195 -0.155741  0.050251  0.305553  0.656272 
1 1 1 0 1  0.023715  0.599999  0.618680  1.084872  1.501867 
1 1 1 1 1 -0.177915  0.363913  0.057442  0.820669  1.328692 
0 1 0 1 0  0.466462  0.320727  0.532996  0.643826  0.422487 
0 0 1 0 1 -0.106897  0.201833  0.486503  1.101074  0.980986 
0 1 1 1 1 -0.247546  0.557410  1.043762  1.223052  0.810755 
1 1 1 1 1  0.191795  0.113445  0.532608  0.310396  1.065404 
0 1 0 1 0 -0.005955 -0.032685  0.283640  0.486918  0.505215 
1 1 1 0 0  0.585507  0.460058  0.213429  0.130939  0.206439 
0 0 0 1 0  0.130153 -0.049305 -0.161808  0.208065  0.391513 
1 1 0 0 0 -0.025336  0.638559  0.683771  0.277716  0.616733 
1 0 0 1 1 -0.040596 -0.034537 -0.027684  0.337188  0.191713 
1 1 1 1 1 -0.152046  0.621986  0.597663  1.041751  1.369773 
1 1 1 1 1  0.404600 -0.077028  0.118335  0.113876  0.730050 
1 1 1 1 1  0.076645  0.099800  0.431068  0.264450  0.878180 
1 0 1 1 1 -0.289863 -0.159636  0.479515  1.054543  0.947976 
1 1 1 1 1  0.302304  0.784918  0.613993  0.501544  1.041708 
0 1 1 0 1  0.273535 -0.138631 -0.238194  0.036917  0.292849 
0 1 1 1 1  0.069486  0.386831  0.712737  1.136256  0.679562 
0 1 0 1 1 -0.168385  0.082294  0.362981  0.811905  0.881235 
0 1 1 1 1 -0.141240 -0.011948 -0.131647  0.104397  0.824815 
1 1 1 1 1  0.026999  0.337318  0.741128  1.236559  1.604560 
1 0 0 1 1 -0.272829 -0.435347 -0.036433  0.258166  0.733713 
0 0 0 1 1  0.068404  0.386773  0.828008  0.506576  0.388515 
1 1 1 1 1  0.183567  0.654685  0.805655  1.027513  1.358077 
0 0 0 0 0  0.102093  0.449911  0.620712  0.950493  0.562831 
0 0 0 1 1  0.301595  0.739511  0.784516  0.419482  0.569611 
0 0 1 0 0  0.194035  0.398115  0.086484  0.152913  0.350398 
0 0 0 0 0 -0.333458  0.031828  0.201634  0.376468  0.439085 
1 1 1 1 1  0.508041  0.445956  0.920300  0.489581  1.088093 
0 1 1 1 1 -0.078932  0.585041  0.861544  0.528442  0.890399 
1 1 1 1 1  0.406006  0.025459  0.050238  0.139897  0.924254 
1 1 1 0 1  0.304752  0.124659  0.549728  0.295202  0.820314 
1 1 1 1 1 -0.172817  0.173899  0.815871  1.186989  1.295324 
0 0 0 0 0 -0.183346 -0.321434  0.107134 -0.012437  0.055561 
1 1 1 1 1 -0.339019  0.067446 -0.017580  0.569626  1.185364 
1 1 1 1 1 -0.180061  0.137502  0.276724  0.955497  1.431486 
0 0 0 0 1  0.030471  0.229255  0.154031  0.113143  0.533598 
1 1 1 1 1  0.308115  0.488676  0.885875  1.145919  1.297305 
0 0 0 0 1  0.181054  0.031161 -0.142947  0.428256  0.405403 
0 0 0 1 0  0.335541  0.795234  0.346555  0.506438  0.302598 
1 1 1 0 1 -0.090234  0.115105  0.198503  0.471253  0.839295 
0 0 0 1 1  0.062839 -0.030990  0.685721  0.543560  0.778722 
0 1 1 1 1 -0.206843  0.298387  0.007176  0.099706  1.043314 
0 0 0 1 1  0.164967  0.498311  0.569319  0.693707  0.611878 
0 0 0 0 0 -0.199002 -0.312580 -0.226689 -0.208863  0.377421 
1 1 1 1 1  0.389952  0.330844  0.868178  0.447491  0.445751 
1 0 0 0 0  0.366447  0.266379  0.526504  0.269896  0.287842 
1 1 1 1 1  0.394604  0.167565 -0.112313  0.046637  0.610869 
1 0 0 1 0 -0.304576  0.508777  0.394357  0.499913  0.582055 
1 1 1 1 1  0.407809  0.514929  1.039583  0.541042  0.384628 
0 1 0 1 1  0.183344  0.445148  0.108085  0.177172  0.863180 
1 0 0 0 0  0.205766  0.510844  0.918057  1.094805  0.851587 
0 1 1 1 0  0.176784  0.428246  0.193263  0.807786  0.527739 
0 0 1 1 1 -0.381779  0.134756  0.421544  0.879255  0.545527 
1 0 1 1 1  0.536583  0.833583  1.152770  1.407667  0.935804 
0 1 1 1 1  0.508384  0.094251  0.188545  0.931431  0.770935 
0 1 1 1 0  0.411454  0.318139  0.116986  0.448304  0.543466 
1 1 1 1 1  0.456306  0.322499  0.167427  0.290040  0.451784 
1 1 1 1 1  0.236822 -0.160659  0.717744  1.238663  1.167269 
0 0 1 1 1 -0.094855 -0.048789  0.266674  0.623323  0.454338 
1 1 0 1 0  0.464024  0.840696  0.560541  0.282987  0.489878 
0 1 1 1 1  0.301608  0.816486  0.367095  0.496221  0.870342 
0 0 0 1 0  0.072687  0.016118  0.041942  0.805279  0.899281 
0 0 0 0 0 -0.393724  0.396974  0.169489  0.366322  0.362610 
1 1 1 1 1  0.378426  0.019690 -0.075215  0.051018  0.434385 
0 1 1 1 0  0.335876  0.724495  0.817576  1.209131  0.647070 
0 1 1 1 1  0.426390  0.492466  0.610095  0.273179  0.733250 
1 0 0 0 1  0.164838  0.553479  0.430415  0.350212  0.460750 
0 0 1 0 1  0.236599  0.352708  0.331199  0.956232  0.919957 
1 1 1 1 1  0.354309 -0.006267  0.239510  0.281371  0.773180 
1 1 1 1 1  0.147437  0.353668  0.279409  0.585670  1.284684 
1 1 0 1 0  0.129119 -0.235243  0.022436  0.589251  0.543843 
1 1 1 1 1  0.403648  0.756420  0.867810  0.334854  0.752355 
1 1 1 1 1  0.498296  0.685717  0.493789  0.804046  1.343673 
0 1 1 1 1  0.257145  0.415254  0.592406  0.632004  0.990413 
1 0 0 0 0  0.133487  0.679428  0.326085  0.474043  0.254670 
0 0 1 1 1 -0.247776 -0.307369  0.375188  0.814507  0.863287 
0 0 1 1 1 -0.294248  0.050899 -0.072811  0.797610  1.068493 
0 1 1 0 0  0.376494  0.367786  0.479636  0.337784  0.270506 
1 1 1 0 1  0.144537 -0.217076 -0.286055  0.015808  0.718448 
0 1 1 1 1  0.049271  0.434809  0.110745  0.643600  1.071730 
0 0 0 0 1  0.129882  0.385765  0.698855  0.412023  0.356716 
1 0 0 1 1  0.551619  0.230359 -0.018289  0.803638  0.646786 
1 1 1 1 1  0.121126  0.008797  0.521366  0.686102  1.098862 
1 1 1 1 1  0.509347  0.388323  0.513810  1.057372  1.508781 
1 1 1 1 1  0.397384 -0.022464  0.414139  0.392358  0.423250 
1 0 1 1 1  0.196695  0.046423  0.426056  1.001133  1.116425 
0 0 1 1 1  0.157285  0.695785  0.545246  0.901147  1.126348 
1 1 1 1 1  0.396336  0.132199  0.161043  0.678669  1.085341 
1 1 1 1 1 -0.130421  0.064063  0.754911  1.276738  1.414140 
1 1 1 1 1 -0.114393 -0.167433  0.432932  0.643507  1.114807 
1 1 1 1 1 -0.106251  0.068989  0.680954  0.426672  1.209884 
1 1 1 1 1 -0.187277  0.052874  0.355208  0.485855  1.214012 
0 1 1 1 0  0.237915  0.245301  0.746299  1.174052  0.611772 
0 0 1 1 1 -0.070005 -0.000211  0.373267  0.875131  0.615797 
0 0 0 0 0  0.571924  0.931477  0.871260  0.590737  0.419960 
1 1 1 1 1 -0.051238  0.609025  1.091121  0.598490  1.093403 
1 1 0 1 0  0.342995  0.177975  0.727204  0.689787  0.535368 
0 1 1 1 1 -0.168972  0.020487 -0.181805  0.658879  0.615436 
1 0 0 1 1  0.340030  0.241951  0.328219  0.698386  0.605980 
1 1 1 1 1  0.058869  0.669162  0.408425  0.868447  1.156270 
1 1 1 1 1 -0.004658  0.491256  0.789862  1.025935  1.466569 
0 1 0 1 1 -0.395330  0.290733  0.077447  0.690318  1.000280 
0 1 0 1 1 -0.145063  0.363588  0.453153  1.122612  1.185232 
1 1 1 1 1  0.368187  0.370976  0.863813  1.097346  1.141011 
1 1 1 1 1 -0.345672 -0.363589  0.122266  0.151195  0.936195 
1 0 1 1 0 -0.033166  0.346214  0.146517  0.878060  0.781162 
1 1 0 0 1 -0.236050 -0.169753  0.295966  0.181385  0.458208 
1 1 1 1 1  0.085439  0.180058  0.722643  1.179387  1.353389 
1 1 1 1 1  0.148044  0.517338  0.899270  1.227146  0.999937 
0 1 1 1 1 -0.013624  0.579723  0.362681  0.643688  0.989012 
0 0 0 1 0  0.501230  0.533688  0.092063  0.755526  0.606964 
0 0 0 0 0 -0.146211  0.391046  0.052273  0.271049  0.342909 
0 1 1 1 1 -0.324984  0.520790  0.702633  1.246110  1.620080 
1 1 1 1 1  0.304702  0.361084  0.907844  1.172914  1.247052 
1 1 1 1 1 -0.040765  0.040225 -0.061937  0.465133  1.141132 
1 0 0 0 0 -0.132327 -0.028760  0.601774  0.681634  0.441296 
1 1 1 1 1  0.594708  0.696268  0.805912  0.858398  1.407677 
1 1 1 1 1  0.342910  0.306119  0.390656  0.584809  1.040563 
1 0 1 1 1  0.595591  0.869864  0.241554  0.715370  1.132082 
1 0 0 1 0  0.591093  0.438173  0.396085  0.218352  1.086068 
1 1 1 1 1  0.386784  0.471086  0.357074  0.863697  0.996550 
1 1 1 1 0  0.291668  0.660575  0.394201  0.827432  0.831553 
1 1 1 1 1  0.342236  0.471739  0.824162  0.725344  0.691060 
0 0 0 0 0 -0.186412  0.313575  0.103069  0.080277  0.232851 
0 0 1 1 1 -0.172504  0.098263 -0.085494  0.153151  0.686311 
1 1 1 1 1  0.023822 -0.087475  0.273869  0.555980  1.103686 
0 1 0 1 1 -0.099607 -0.272909 -0.086309  0.559701  1.119273 
0 0 0 0 0 -0.204752  0.469625  0.314452  0.931587  0.709637 
0 0 1 0 1 -0.389215 -0.448947 -0.324570 -0.064471  0.504351 
1 1 1 1 1  0.432186  0.760138  0.812444  0.479081  0.782645 
0 0 1 1 1 -0.198299 -0.103094  0.497585  0.187387  0.884176 
0 1 1 1 1 -0.140585  0.016388  0.023301  0.120401  0.563052 
0 1 1 0 1  0.009823  0.512812  0.826733  0.585387  0.705515 
1 1 0 0 0 -0.332668  0.207859  0.549290  0.927836  0.730693 
1 1 1 1 1  0.271587  0.484190  0.093865  0.729073  1.303673 
1 1 1 1 1  0.401253  0.538310  1.046313  1.040121  1.152379 
1 1 1 1 1  0.594231  0.208811  0.545739  0.339795  1.141376 
0 0 1 1 0  0.469123  0.916621  0.820473  1.067222  0.652904 
1 1 1 1 1  0.390219  0.703498  1.012487  1.211358  1.488409 
1 0 1 0 0  0.131319  0.463917  0.940112  1.349337  0.687430 
1 1 0 0 0  0.480397  0.700728  0.431547  0.814758  0.526583 
1 0 0 1 0  0.113430  0.340507  0.674262  0.262684  0.287817 
1 1 0 0 0  0.583514  0.716151  0.814166  0.589004  0.361420 
0 0 0 0 0 -0.280783  0.027173  0.131988 -0.029596  0.030901 
0 1 1 1 1  0.409423  0.723032  0.577559  0.323150  0.272154 
0 1 0 0 0  0.160210  0.664500  0.331795  0.643218  0.891242 
0 0 1 1 1 -0.296434  0.285567  0.679694  1.083784  0.739525 
1 0 0 1 0  0.204004  0.050118  0.102040  0.517238  0.785198 
1 1 1 1 1  0.158001  0.653072  0.949346  0.655206  1.116978 
1 1 1 1 1  0.396013  0.713285  0.518277  0.267907  0.890128 
0 0 0 1 0 -0.354812  0.229580  0.723351  1.016422  0.571792 
0 0 0 1 0  0.290640  0.082720  0.056173  0.218926  0.269415 
1 1 1 1 1  0.449441  0.760189  1.131372  1.206971  0.723182 
0 1 1 0 1 -0.348770 -0.212229  0.620142  0.760866  1.094495 
1 0 1 1 1  0.045583 -0.153264  0.170651  0.746143  1.171415 
1 1 1 1 1  0.423979  0.863585  1.142668  0.955825  0.857856 
0 0 0 1 1 -0.078410  0.508832  0.231333  0.881762  1.176467 
1 0 0 1 1  0.306444  0.158556 -0.084576  0.814707  0.808439 
0 0 0 0 0 -0.007034  0.220753 -0.079111  0.710660  0.739359 
1 1 1 1 1 -0.308487  0.340304  0.799246  1.216534  1.442514 
0 0 0 1 0 -0.376983 -0.089065  0.172679  0.773730  0.550835 
1 1 1 1 1  0.005531  0.376474  0.568844  0.579844  1.081038 
1 1 1 1 1 -0.160966  0.281093  0.634819  0.817026  0.907074 
0 0 1 0 1 -0.398241  0.014286  0.730776  0.618681  0.793899 
1 1 1 1 1 -0.156619 -0.271552  0.256722  0.584299  1.146411 
0 1 1 1 1  0.166544 -0.099451  0.059912  0.546032  1.035452 
1 1 1 1 1  0.214883  0.662636  0.751686  0.924970  1.434478 
1 0 0 1 1  0.076586  0.335454  0.506862  0.951219  0.979722 
0 1 0 1 1 -0.048819  0.481816  0.573683  1.108343  0.787426 
1 1 1 1 1  0.520894 -0.035635  0.230865  0.148996  0.671929 
1 1 1 1 1  0.573238  0.376034  0.273811  0.143823  0.930553 
0 0 1 1 1 -0.144132  0.118280  0.437162  0.439064  0.805295 
0 1 0 0 0  0.110469  0.616970  0.691685  0.744889  0.506817 
1 1 1 0 1  0.516259  0.103052  0.297701  0.345148  0.928082 
0 1 1 1 1  0.562005  0.676019  0.634326  1.206249  1.211320 
0 0 0 1 0  0.211119  0.291110  0.095260  0.774289  0.621235 
0 1 1 1 1  0.131950 -0.028726  0.463193  0.494820  0.337819 
1 0 1 1 1  0.127553  0.358952  0.683454  1.173403  0.951962 
0 1 0 1 0  0.039052 -0.169141 -0.268942  0.603200  0.508088 
1 1 1 1 1 -0.124539 -0.023829  0.000287  0.028126  0.697872 
1 1 1 1 1  0.502558  0.781639  1.030115  1.213748  1.146483 
0 0 0 0 0 -0.123458  0.026774 -0.164920  0.608371  0.368502 
1 0 1 1 1  0.588771  0.134118  0.234368  0.857216  0.612128 
1 0 1 1 1  0.099547 -0.062393 -0.173642  0.670800  1.330469 
0 1 0 1 1  0.190756  0.091585  0.645292  0.658108  0.591148 
0 0 0 0 0 -0.355766  0.480602  0.347505  0.085393  0.550424 
1 1 1 1 1  0.248123  0.537115  1.041902  1.123693  0.986938 
0 1 1 1 1  0.011372 -0.018545  0.255559  0.624870  0.478790 
1 1 1 1 1  0.459837  0.618107  0.843088  1.180827  0.973905 
1 1 1 1 1  0.010289 -0.107249  0.515303  1.056554  1.137001 
0 1 0 1 0 -0.135969  0.343802  0.183891  0.460925  0.765333 
0 1 0 1 1  0.072238 -0.173723 -0.034034 -0.030396  0.558376 
1 1 1 1 1  0.018631  0.360766  0.386996  0.757469  1.141368 
0 0 0 0 0 -0.171190 -0.275084 -0.236974  0.055058  0.257603 
1 1 0 1 1  0.580702  0.422531  0.094834  0.098323  0.872761 
1 1 1 0 1  0.347979  0.842420  0.390203  0.198820  0.862244 
1 1 1 0 1  0.456522  0.479431  0.721070  0.492906  0.937964 
1 1 1 1 1  0.571286  0.461451  0.111363  0.948706  1.453999 
0 0 1 1 1 -0.008168 -0.125305 -0.199617  0.785952  0.705344 
0 1 1 1 1 -0.249471  0.098112  0.655160  0.301895  0.937923 
1 0 1 1 1 -0.100762 -0.342126  0.384236  0.400521  1.106471 
1 1 1 1 1  0.508735  0.338186  0.356274  1.018759  0.742135 
1 1 0 1 1 -0.038513 -0.192999 -0.053310  0.839504  0.971905 
1 1 1 1 1  0.077399  0.250154  0.018946  0.250613  1.101471 
1 1 1 1 1  0.115847  0.690378  0.839636  0.467053  1.095748 
1 0 1 1 0  0.044032  0.656475  0.353008  0.485066  0.833785 
1 1 1 0 1  0.262078  0.152201  0.036112 -0.046053  0.319594 
0 1 1 0 1  0.288711  0.595666  0.365265  0.808903  0.681607 
0 1 1 1 1 -0.289331  0.402996  0.780719  0.357143  0.339795 
1 1 1 1 1  0.422090  0.165621  0.824895  0.327274  1.006689 
1 1 1 1 1  0.136522  0.143195 -0.084683  0.480678  0.871826 
1 1 1 1 1 -0.003786 -0.095558  0.058430  0.833219  1.136810 
0 0 0 1 1  0.226730 -0.139175  0.154036  0.800137  0.978873 
1 1 1 1 1  0.365950  0.352246  0.876517  1.070743  1.508244 
1 1 1 1 1 -0.174895  0.168281  0.480870  0.918173  1.103195 
1 1 1 0 1  0.438097  0.489348  0.181973  0.049667  0.956771 
1 1 0 0 1 -0.094658  0.107160 -0.056956  0.446596  1.091038 
1 1 0 1 0  0.288401  0.658858  0.196706  0.237206  0.641599 
0 0 0 0 0 -0.038359 -0.015808 -0.040389  0.363792  0.824480 
1 1 0 0 0 -0.322824  0.090116  0.478186  0.664845  0.790681 
0 1 1 1 1 -0.342483  0.361692  0.670508  0.429546  1.008961 
1 0 1 1 1  0.437617 -0.005667  0.505362  0.263689  0.715892 
0 0 1 0 1 -0.250224  0.352890  0.439453  1.020849  1.084681 
0 0 1 1 1  0.152105  0.012091  0.707514  0.343473  0.288362 
0 1 1 1 1  0.054882 -0.049805  0.671046  1.074537  1.446812 
0 1 0 0 1 -0.075726  0.598369  0.455638  1.044613  0.874249 
1 1 0 1 1  0.420854  0.393503  0.299417  0.878424  1.233115 
1 1 1 1 1  0.547273  0.076949  0.728325  1.047945  1.444866 
1 1 1 0 1  0.394253  0.290660  0.186669  0.176353  1.064173 
1 1 1 1 1  0.588719  0.979098  0.885767  0.526198  0.467431 
1 0 0 0 0  0.136783  0.493721  0.082888  0.526283  0.659943 
1 1 0 0 1 -0.395354 -0.002408  0.106698  0.147637  0.930997 
0 1 0 0 1  0.282329  0.832413  0.596061  0.241900  0.467496 
1 1 1 1 1  0.555720  0.680198  0.610276  0.509784  1.083054 
0 1 1 1 1 -0.394217  0.192014  0.377009  0.220649  0.807388 
1 0 1 1 1 -0.077430  0.454959  0.804269  0.770071  1.366689 
1 1 1 1 1  0.265966  0.378285  0.838297  0.928970  1.312745 
1 0 1 1 1  0.412315  0.120602  0.687391  0.899884  1.098002 
0 0 0 1 1 -0.212938  0.216903  0.163556  0.182959  0.332542 
1 1 1 1 1 -0.080317 -0.161317 -0.060261  0.611458  1.121028 
0 0 1 1 1  0.409901  0.107498  0.284443  0.961900  0.733827 
1 0 1 1 1 -0.158965  0.270443  0.048197 -0.029535  0.835311 
1 1 0 1 1  0.095245  0.395366  0.070631  0.899473  1.290970 
1 1 1 1 1  0.455826  0.516191  0.519709  0.700152  1.285542 
0 0 1 0 0 -0.067799  0.395679  0.726297  0.693288  0.365327 
0 0 0 1 1 -0.015714  0.269293  0.249814  0.922604  0.604867 
1 1 0 1 0  0.240110  0.057995  0.075064  0.895424  0.909184 
0 1 0 1 1 -0.302081 -0.347266  0.102589  0.144652  0.891708 
1 1 1 1 1  0.169765  0.549554  0.338694  0.811227  0.978739 
